generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,right_up,right_down,kl_diversity,cosine_actions
330,-1.0287999999999993,1.2418809,0,0,0.9242821,2.166163,0.0004999448,0.42,0.22,7.800131,0.9242821
335,-1.0680999999999992,1.3333493,0,0,0.23207673,1.5654261,0.0004999439,0.56,0.24,5.524531,0.23207673
340,-1.0261999999999991,1.2334013,0,0,0.46385986,1.6972611,0.0004999431,0.6,0.26,4.417345,0.46385986
345,-1.024499999999999,1.2780709,0,0,0.010093197,1.2881641,0.0004999423,0.6,0.3,3.7843552,0.010093197
350,-0.9829999999999992,1.2466631,0,0,0.02122365,1.2678868,0.0004999414,0.64,0.34,3.0517383,0.02122365
355,-0.9002999999999993,1.3028159,0,0,0.1623795,1.4651954,0.0004999406,0.68,0.36,3.643372,0.1623795
360,-0.9014999999999993,1.2112265,0,0,0.13476771,1.3459942,0.0004999398,0.66,0.38,3.4030066,0.13476771
365,-0.9010999999999992,1.4641763,0,0,0.007997319,1.4721736,0.00049993896,0.64,0.34,3.6318839,0.007997319
370,-0.9024999999999994,1.4797508,0,0,0.7741521,2.253903,0.00049993815,0.66,0.32,5.1519217,0.7741521
375,-0.9439999999999994,1.3289089,0,0,0.14852127,1.4774302,0.0004999373,0.62,0.3,4.2662444,0.14852127
380,-0.9858999999999992,1.449885,0,0,0.8180882,2.2679732,0.00049993646,0.62,0.28,4.3433585,0.8180882
385,-1.0261999999999991,1.2818415,0,0,0.009587094,1.2914286,0.00049993565,0.54,0.24,3.5953958,0.009587094
390,-1.0274999999999992,1.214847,0,0,0.8454869,2.0603337,0.0004999348,0.58,0.3,5.4861937,0.8454869
395,-1.027599999999999,1.4407694,0,0,0.09772278,1.5384922,0.00049993396,0.58,0.3,3.7209044,0.09772278
400,-0.9055999999999992,1.2400917,0,0,0.20632054,1.4464122,0.00049993314,0.6,0.28,3.533426,0.20632054
405,-0.9463999999999992,1.4287343,0,0,0.062000558,1.4907348,0.00049993227,0.64,0.34,4.4831057,0.062000558
410,-0.9463999999999992,1.495599,0,0,0.5272694,2.0228684,0.00049993146,0.66,0.32,2.9074957,0.5272694
415,-0.9466999999999993,1.3397336,0,0,0.044930726,1.3846643,0.00049993064,0.6,0.28,3.5935175,0.044930726
420,-0.9457999999999993,1.4529979,0,0,0.9713154,2.4243133,0.00049992977,0.6,0.28,5.577684,0.9713154
425,-1.0272999999999992,1.3531303,0,0,0.0028089136,1.3559393,0.00049992895,0.58,0.28,5.6679573,0.0028089136
430,-0.9857999999999992,1.3031858,0,0,0.97453606,2.277722,0.00049992814,0.46,0.22,2.9783587,0.97453606
435,-0.9857999999999992,1.1396995,0,0,0.59208083,1.7317803,0.00049992726,0.5,0.22,3.2555232,0.59208083
440,-0.9847999999999992,1.3406157,0,0,0.10585119,1.4464669,0.00049992645,0.52,0.22,0.53319854,0.10585119
445,-0.9860999999999993,1.5649604,0,0,0.97660995,2.5415702,0.00049992563,0.52,0.22,0.6845497,0.97660995
450,-1.0265999999999993,1.1649547,0,0,0.96786785,2.1328225,0.00049992476,0.52,0.22,6.0952907,0.96786785
455,-1.026399999999999,1.0205442,0,0,0.6712281,1.6917722,0.00049992395,0.54,0.2,1.8790188,0.6712281
460,-0.9854999999999992,0.62111676,0,0,0.9818337,1.6029505,0.00049992313,0.46,0.2,1.2252253,0.9818337
465,-1.0271999999999992,1.8235204,0,0,0.9988967,2.8224173,0.00049992226,0.46,0.2,0.06775611,0.9988967
470,-1.067399999999999,0.9971372,0,0,0.058873206,1.0560104,0.00049992144,0.42,0.18,2.2387917,0.058873206
475,-1.0673999999999992,1.0726352,0,0,0.74747425,1.8201094,0.0004999206,0.42,0.16,2.6108782,0.74747425
480,-1.109099999999999,1.54213,0,0,0.9835958,2.5257258,0.00049991976,0.42,0.16,6.9427595,0.9835958
485,-1.149999999999999,1.4117415,0,0,0.99409866,2.4058402,0.00049991894,0.42,0.18,7.1390076,0.99409866
490,-1.149999999999999,0.7668839,0,0,0.98227555,1.7491595,0.0004999181,0.44,0.18,1.4023076,0.98227555
495,-1.0662999999999991,0.6905891,0,0,0.99710304,1.6876922,0.00049991725,0.46,0.2,5.4700465,0.99710304
500,-0.9843999999999992,0.7415298,0,0,0.997223,1.7387528,0.00049991644,0.46,0.24,3.0005326,0.997223
505,-0.9843999999999993,0.36398256,0,0,0.9985738,1.3625563,0.0004999156,0.44,0.24,1.7205034,0.9985738
510,-0.9843999999999993,0.34648606,0,0,0.99852836,1.3450145,0.00049991475,0.42,0.22,1.043009,0.99852836
515,-0.9843999999999993,0.13482723,0,0,0.99967104,1.1344982,0.00049991393,0.36,0.24,1.3874885,0.99967104
520,-1.0267999999999993,0.08158168,0,0,0.9993621,1.0809438,0.00049991306,0.44,0.24,2.7541978,0.9993621
525,-1.1086999999999991,0.36227673,0,0,0.9951362,1.3574129,0.00049991225,0.52,0.2,0.2133639,0.9951362
530,-1.0684999999999991,0.36586106,0,0,0.9973521,1.3632132,0.00049991143,0.58,0.24,3.3983293,0.9973521
535,-1.0684999999999991,0.6088202,0,0,0.9999659,1.6087861,0.00049991056,0.54,0.22,4.8078604,0.9999659
540,-1.0684999999999991,0.094392106,0,0,0.99972045,1.0941125,0.00049990974,0.46,0.16,4.109162,0.99972045
545,-1.0678999999999992,0.47974095,0,0,0.99878365,1.4785246,0.0004999089,0.28,0.1,2.5401373,0.99878365
550,-1.067899999999999,0.39200315,0,0,0.9996722,1.3916754,0.00049990806,0.14,0.06,1.2263914,0.9996722
555,-1.066799999999999,0.20664704,0,0,0.9996098,1.2062569,0.00049990724,0.04,0.0,3.647156,0.9996098
560,-1.0256999999999992,0.28119174,0,0,0.9974455,1.2786373,0.0004999064,0.06,0.02,3.9209106,0.9974455
565,-1.0256999999999992,0.22410907,0,0,0.9999561,1.2240652,0.00049990555,0.16,0.04,8.567171,0.9999561
570,-1.026799999999999,0.41880703,0,0,0.999243,1.41805,0.00049990474,0.32,0.08,1.8336887,0.999243
575,-0.9850999999999992,0.04816504,0,0,0.99960077,1.0477659,0.0004999039,0.42,0.18,3.7813206,0.99960077
580,-0.9846999999999991,0.40730745,0,0,0.996853,1.4041605,0.00049990305,0.54,0.24,4.428921,0.996853
585,-0.9450999999999994,0.81072026,0,0,0.99844384,1.809164,0.00049990223,0.66,0.26,4.3617024,0.99844384
590,-0.9043999999999994,0.3218091,0,0,0.99810445,1.3199136,0.0004999014,0.72,0.34,4.5585146,0.99810445
595,-0.9451999999999993,0.351172,0,0,0.9992124,1.3503844,0.00049990055,0.72,0.38,5.120848,0.9992124
600,-0.9462999999999993,0.9785362,0,0,0.9936892,1.9722254,0.00049989973,0.68,0.36,3.6949937,0.9936892
605,-0.9058999999999994,0.6310563,0,0,0.9999319,1.6309881,0.0004998989,0.66,0.34,4.7734923,0.9999319
610,-0.9043999999999991,0.39851558,0,0,0.9993094,1.397825,0.00049989804,0.54,0.32,3.9518487,0.9993094
615,-0.9046999999999992,0.7001586,0,0,0.9995177,1.6996763,0.0004998972,0.38,0.22,4.7499084,0.9995177
620,-0.9046999999999994,0.27567053,0,0,0.9998271,1.2754977,0.0004998964,0.22,0.16,3.1812606,0.9998271
625,-0.9051999999999993,0.47180155,0,0,0.9999002,1.4717017,0.00049989554,0.14,0.08,4.2629943,0.9999002
630,-0.9061999999999993,0.53291976,0,0,0.99864495,1.5315647,0.0004998947,0.1,0.06,3.9572258,0.99864495
635,-0.9883999999999992,0.4875245,0,0,0.9997399,1.4872644,0.0004998939,0.16,0.04,5.116479,0.9997399
640,-1.028799999999999,0.23268212,0,0,0.999846,1.2325281,0.00049989304,0.32,0.14,5.674038,0.999846
645,-0.9866999999999994,0.41109985,0,0,0.99981946,1.4109193,0.0004998922,0.48,0.2,5.7428594,0.99981946
650,-1.0267999999999993,0.1781754,0,0,0.9997411,1.1779165,0.0004998914,0.6,0.28,5.0430684,0.9997411
655,-1.107899999999999,0.4035242,0,0,0.9997429,1.4032671,0.00049989054,0.64,0.28,4.3510265,0.9997429
660,-1.107899999999999,0.06520371,0,0,0.99968505,1.0648887,0.0004998897,0.58,0.3,4.6878366,0.99968505
665,-1.107899999999999,0.22219887,0,0,0.99968255,1.2218814,0.0004998889,0.42,0.2,3.1253147,0.99968255
670,-1.149999999999999,0.092038825,0,0,0.99992657,1.0919654,0.00049988803,0.28,0.12,4.3265834,0.99992657
675,-1.149999999999999,0.08403204,0,0,0.9998228,1.0838548,0.0004998872,0.16,0.06,3.0123174,0.9998228
680,-1.149999999999999,0.13051966,0,0,0.99868894,1.1292086,0.0004998864,0.12,0.04,2.392961,0.99868894
685,-1.149999999999999,0.16543566,0,0,0.99987686,1.1653125,0.00049988553,0.24,0.04,5.4270043,0.99987686
690,-1.149999999999999,0.06879105,0,0,0.9996897,1.0684807,0.0004998847,0.36,0.1,4.355824,0.9996897
695,-1.149999999999999,0.03636176,0,0,0.99994415,1.0363059,0.0004998839,0.46,0.1,3.3343503,0.99994415
700,-1.109599999999999,0.07846319,0,0,0.99999,1.0784532,0.000499883,0.56,0.14,4.810437,0.99999
705,-1.027299999999999,0.02711144,0,0,0.9998672,1.0269786,0.0004998822,0.52,0.18,5.4387894,0.9998672
710,-0.9851999999999991,0.20110306,0,0,0.999903,1.201006,0.0004998814,0.42,0.22,3.0335894,0.999903
715,-0.9029999999999994,0.10743018,0,0,0.99978817,1.1072184,0.0004998805,0.34,0.2,4.809592,0.99978817
720,-0.9029999999999992,0.12285878,0,0,0.9999393,1.1227981,0.0004998797,0.28,0.2,3.2130811,0.9999393
725,-0.9433999999999991,0.20778984,0,0,0.9999443,1.2077341,0.0004998789,0.32,0.18,5.360671,0.9999443
730,-0.9848999999999992,0.179606,0,0,0.99992776,1.1795337,0.000499878,0.48,0.22,4.7190866,0.99992776
735,-1.0269999999999992,0.27172,0,0,0.99997526,1.2716953,0.0004998772,0.62,0.22,7.634798,0.99997526
740,-1.109199999999999,0.4939896,0,0,0.9998915,1.4938811,0.0004998764,0.76,0.2,3.6162667,0.9998915
745,-1.109199999999999,0.22213897,0,0,0.9998712,1.2220101,0.0004998755,0.9,0.26,5.271188,0.9998712
750,-1.0674999999999992,0.38445136,0,0,0.99996316,1.3844146,0.0004998747,0.88,0.32,6.4802694,0.99996316
755,-1.108299999999999,0.3352638,0,0,0.9999295,1.3351933,0.0004998739,0.82,0.28,4.5076838,0.9999295
760,-1.0254999999999992,0.39274845,0,0,0.99984145,1.3925899,0.000499873,0.66,0.26,3.4024467,0.99984145
765,-1.0254999999999992,0.058589477,0,0,0.99985355,1.0584431,0.0004998722,0.54,0.28,4.5467463,0.99985355
770,-0.9437999999999992,0.67870164,0,0,0.999931,1.6786326,0.0004998714,0.42,0.28,5.633229,0.999931
775,-0.9854999999999993,0.15351824,0,0,0.99984205,1.1533602,0.0004998705,0.28,0.18,5.2505956,0.99984205
780,-0.9854999999999993,0.35611194,0,0,0.9999908,1.3561027,0.0004998697,0.16,0.14,5.136577,0.9999908
785,-1.0682999999999991,0.24103387,0,0,0.9999237,1.2409576,0.0004998689,0.14,0.1,4.6805296,0.9999237
790,-1.0682999999999991,0.05975212,0,0,0.99995625,1.0597084,0.000499868,0.08,0.06,4.587231,0.99995625
795,-1.107699999999999,0.037151996,0,0,0.999954,1.037106,0.0004998672,0.12,0.04,6.388025,0.999954
800,-1.107699999999999,0.24635476,0,0,0.99992967,1.2462845,0.0004998664,0.32,0.1,4.7284403,0.99992967
805,-1.107699999999999,0.050790273,0,0,0.9999515,1.0507418,0.0004998655,0.52,0.12,5.9016037,0.9999515
810,-1.107699999999999,0.24727762,0,0,0.99997663,1.2472543,0.0004998647,0.68,0.16,5.054307,0.99997663
815,-1.0663999999999991,0.03572207,0,0,0.99997544,1.0356975,0.0004998639,0.74,0.18,5.2926874,0.99997544
820,-0.9417999999999991,0.10322027,0,0,0.999936,1.1031562,0.000499863,0.7,0.22,5.3725643,0.999936
825,-0.816199999999999,0.46871716,0,0,0.9999833,1.4687004,0.0004998622,0.62,0.28,5.4024444,0.9999833
830,-0.7317999999999993,0.04286959,0,0,0.999963,1.0428326,0.0004998614,0.52,0.3,6.072462,0.999963
835,-0.7317999999999997,0.32872188,0,0,0.9998994,1.3286213,0.0004998605,0.36,0.26,4.0481477,0.9998994
840,-0.7730999999999996,0.43933058,0,0,0.9999105,1.439241,0.0004998597,0.3,0.24,5.0273952,0.9999105
845,-0.9399999999999994,0.55789024,0,0,0.9998307,1.5577209,0.00049985887,0.24,0.18,4.349246,0.9998307
850,-1.0238999999999991,0.2097614,0,0,0.99985373,1.2096151,0.000499858,0.12,0.06,3.635187,0.99985373
855,-1.067299999999999,0.33408323,0,0,0.999858,1.3339412,0.0004998572,0.14,0.08,4.130256,0.999858
860,-1.0672999999999992,0.47034788,0,0,0.9999578,1.4703057,0.00049985637,0.32,0.14,6.4142914,0.9999578
865,-1.0672999999999992,0.19071908,0,0,0.9999628,1.1906819,0.0004998555,0.52,0.18,6.4280567,0.9999628
870,-1.0672999999999992,0.23081678,0,0,0.99996054,1.2307773,0.0004998547,0.7,0.24,6.69448,0.99996054
875,-1.066899999999999,0.0875999,0,0,0.99995655,1.0875565,0.00049985386,0.82,0.3,4.273686,0.99995655
880,-1.107899999999999,0.038174555,0,0,0.99992806,1.0381026,0.000499853,0.72,0.24,5.0703177,0.99992806
885,-1.107899999999999,0.23524691,0,0,0.9999992,1.2352462,0.0004998522,0.54,0.18,5.6567907,0.9999992
890,-1.107899999999999,0.058571212,0,0,0.9999393,1.0585105,0.00049985136,0.34,0.14,4.6861367,0.9999393
895,-1.0234999999999992,0.10689375,0,0,0.9999912,1.106885,0.0004998505,0.18,0.12,6.731143,0.9999912
900,-0.8969999999999991,0.34913588,0,0,0.9999778,1.3491137,0.0004998497,0.24,0.2,5.84229,0.9999778
905,-0.8546999999999992,0.28729153,0,0,0.99997365,1.2872652,0.00049984886,0.38,0.26,3.7591226,0.99997365
910,-0.8546999999999995,0.08965649,0,0,0.9999081,1.0895646,0.000499848,0.52,0.3,2.1165252,0.9999081
915,-0.8546999999999995,0.1463286,0,0,0.99996394,1.1462926,0.00049984717,0.54,0.3,5.541106,0.99996394
920,-0.9390999999999994,0.06473224,0,0,0.99997556,1.0647078,0.00049984636,0.5,0.24,6.2078786,0.99997556
925,-1.107699999999999,0.22576185,0,0,0.99988127,1.2256432,0.0004998455,0.34,0.12,5.189801,0.99988127
930,-1.065399999999999,0.17722797,0,0,0.99998736,1.1772153,0.00049984467,0.18,0.06,5.5825725,0.99998736
935,-1.065399999999999,0.12988922,0,0,0.9999443,1.1298336,0.00049984385,0.04,0.02,4.84403,0.9999443
940,-1.023699999999999,0.23689286,0,0,0.9999968,1.2368896,0.000499843,0.04,0.06,5.5819087,0.9999968
945,-0.8594999999999993,0.6084858,0,0,0.9999951,1.6084809,0.00049984216,0.2,0.12,4.8147616,0.9999951
950,-0.8594999999999993,0.19431028,0,0,0.99997205,1.1942823,0.00049984135,0.38,0.1,5.6086826,0.99997205
955,-0.9440999999999993,0.62438554,0,0,0.9998868,1.6242723,0.0004998405,0.58,0.1,4.3190384,0.9998868
960,-0.9440999999999994,0.11651139,0,0,0.99990255,1.116414,0.00049983966,0.76,0.1,5.3176384,0.99990255
965,-0.9857999999999992,0.08122806,0,0,0.99999905,1.0812271,0.00049983885,0.88,0.08,7.9983287,0.99999905
970,-1.149999999999999,0.33216095,0,0,0.9999866,1.3321476,0.000499838,0.78,0.02,7.176181,0.9999866
975,-1.149999999999999,0.11156842,0,0,0.99995244,1.1115209,0.00049983716,0.66,0.02,5.5128446,0.99995244
980,-1.107899999999999,0.09377666,0,0,0.9999734,1.0937501,0.00049983634,0.52,0.04,4.4107976,0.9999734
985,-1.023299999999999,0.07373943,0,0,0.9999606,1.0737001,0.00049983547,0.42,0.1,3.444651,0.9999606
990,-0.980999999999999,0.1433837,0,0,0.9999394,1.1433231,0.00049983466,0.46,0.12,5.6717877,0.9999394
995,-0.8542999999999991,0.4881494,0,0,0.99996877,1.4881182,0.00049983384,0.58,0.22,5.7087703,0.99996877
1000,-0.6854999999999996,0.29273784,0,0,0.99998957,1.2927275,0.00049983297,0.62,0.34,6.953304,0.99998957
1005,-0.6852999999999996,0.24663156,0,0,0.99987346,1.246505,0.00049983215,0.58,0.34,5.106756,0.99987346
1010,-0.6012999999999997,0.18916735,0,0,0.9999835,1.1891508,0.00049983134,0.62,0.36,5.7059755,0.9999835
1015,-0.5168999999999998,0.7152238,0,0,0.9999774,1.7152011,0.00049983046,0.62,0.38,5.1644235,0.9999774
1020,-0.6435999999999997,0.3934708,0,0,0.9999943,1.393465,0.00049982965,0.64,0.28,6.837895,0.9999943
1025,-0.7700999999999995,0.3351485,0,0,0.99999595,1.3351445,0.00049982884,0.72,0.18,7.7375464,0.99999595
1030,-0.6433999999999997,0.37633607,0,0,0.9999231,1.3762592,0.00049982796,0.88,0.26,3.0434985,0.9999231
1035,-0.5593999999999996,0.26054168,0,0,0.9997034,1.2602451,0.00049982715,0.84,0.28,2.045888,0.9997034
1040,-0.6860999999999994,0.35540485,0,0,0.9998157,1.3552206,0.00049982633,0.66,0.22,2.2213058,0.9998157
1045,-0.6441999999999998,0.3328871,0,0,0.9999634,1.3328505,0.00049982546,0.48,0.26,4.211133,0.9999634
1050,-0.6018999999999997,0.19430849,0,0,0.9999542,1.1942627,0.00049982464,0.48,0.28,4.6817074,0.9999542
1055,-0.6862999999999994,0.15973076,0,0,0.99995303,1.1596838,0.00049982383,0.5,0.26,2.650497,0.99995303
1060,-0.8970999999999991,0.4723765,0,0,0.9999764,1.4723529,0.00049982296,0.46,0.18,4.8657813,0.9999764
1065,-0.8970999999999993,0.32134902,0,0,0.9998766,1.3212256,0.00049982214,0.46,0.18,4.1802692,0.9998766
1070,-0.9389999999999994,0.42504966,0,0,0.9999492,1.4249989,0.0004998213,0.44,0.14,4.7249427,0.9999492
1075,-1.0235999999999992,0.18833008,0,0,0.999988,1.1883181,0.00049982045,0.24,0.1,5.358471,0.999988
1080,-1.066599999999999,0.42556638,0,0,0.999987,1.4255533,0.00049981964,0.06,0.04,4.8603253,0.999987
1085,-1.066099999999999,0.17826186,0,0,0.99996436,1.1782262,0.0004998188,0.04,0.04,2.916828,0.99996436
1090,-0.9391999999999989,0.15099327,0,0,0.9999083,1.1509016,0.00049981795,0.2,0.1,4.163892,0.9999083
1095,-0.9391999999999993,0.21333115,0,0,0.99994045,1.2132716,0.00049981714,0.4,0.1,5.5814033,0.99994045
1100,-0.9391999999999993,0.31107265,0,0,0.9999696,1.3110423,0.0004998163,0.6,0.1,5.4805818,0.9999696
1105,-0.9384999999999992,0.15019704,0,0,0.9999765,1.1501735,0.00049981545,0.78,0.14,3.7001283,0.9999765
1110,-0.684699999999999,0.3972115,0,0,0.99999124,1.3972027,0.00049981463,0.92,0.26,6.779629,0.99999124
1115,-0.6423999999999994,0.37744337,0,0,0.9999795,1.3774228,0.0004998138,0.82,0.28,4.7644033,0.9999795
1120,-0.3887999999999996,0.809703,0,0,0.99999297,1.809696,0.000499813,0.78,0.44,5.6987023,0.99999297
1125,-0.0929000000000002,0.7874072,0,0,0.9999147,1.7873219,0.00049981213,0.78,0.64,4.9333625,0.9999147
1130,-0.00870000000000001,0.6288173,0,0,0.9999864,1.6288037,0.0004998113,0.6,0.62,5.759369,0.9999864
1135,-0.0955,0.7538222,0,0,0.9999861,1.7538083,0.0004998105,0.48,0.56,5.836279,0.9999861
1140,-0.011300000000000015,0.60969526,0,0,0.99997437,1.6096697,0.0004998096,0.62,0.68,3.8626063,0.99997437
1145,-0.011100000000000028,0.32749203,0,0,0.9999943,1.3274863,0.0004998088,0.54,0.7,6.5045657,0.9999943
1150,-0.2650000000000001,0.4180735,0,0,0.99998903,1.4180626,0.000499808,0.34,0.5,5.2240195,0.99998903
1155,-0.09740000000000001,0.8036854,0,0,0.9998839,1.8035693,0.0004998071,0.38,0.6,4.4693837,0.9998839
1160,0.031300000000000015,0.72444427,0,0,0.9999577,1.724402,0.0004998063,0.54,0.68,4.105956,0.9999577
1165,-0.22210000000000008,0.64388883,0,0,0.99992263,1.6438115,0.0004998055,0.54,0.48,5.8099256,0.99992263
1170,-0.18120000000000014,0.6319974,0,0,0.99986756,1.631865,0.0004998046,0.66,0.46,5.2912693,0.99986756
1175,0.15549999999999994,0.8392869,0,0,0.99976325,1.8390502,0.0004998038,0.76,0.6,3.9488432,0.99976325
1180,0.03059999999999996,1.1335378,0,0,0.9998904,2.133428,0.000499803,0.72,0.52,3.927853,0.9998904
1185,-0.1382000000000001,0.82650304,0,0,0.9999672,1.8264703,0.0004998021,0.6,0.46,5.5195312,0.9999672
1190,0.19939999999999988,0.881562,0,0,0.9985783,1.8801403,0.0004998013,0.6,0.66,4.6440396,0.9985783
1195,0.2003999999999999,0.7077298,0,0,0.99984723,1.707577,0.0004998005,0.6,0.66,4.4373717,0.99984723
1200,0.033,0.9657982,0,0,0.9987794,1.9645777,0.0004997996,0.7,0.66,4.5085335,0.9987794
1205,0.28600000000000003,0.81490004,0,0,0.9993465,1.8142465,0.0004997988,0.88,0.8,4.2892046,0.9993465
1210,0.5391999999999998,0.85998267,0,0,0.99905,1.8590326,0.000499798,1.0,0.9,4.247827,0.99905
1215,0.6239999999999999,0.68817365,0,0,0.9997438,1.6879175,0.0004997971,1.0,0.9,6.0425963,0.9997438
1220,0.7086000000000001,0.8346609,0,0,0.9995208,1.8341817,0.0004997963,1.0,0.94,5.2912693,0.9995208
1225,0.9201000000000008,0.8126052,0,0,0.9992074,1.8118126,0.0004997955,1.0,1.0,3.3628726,0.9992074
1230,0.9197000000000004,0.9158083,0,0,0.999172,1.9149803,0.0004997946,1.0,1.0,3.7777493,0.999172
1235,0.8776000000000004,0.3484143,0,0,0.9995046,1.347919,0.0004997938,1.0,0.98,4.903614,0.9995046
1240,0.8351000000000002,0.22158578,0,0,0.99109054,1.2126763,0.000499793,1.0,0.98,3.5587523,0.99109054
1245,0.8343000000000003,0.5724915,0,0,0.9943933,1.5668848,0.0004997921,1.0,0.98,3.6005573,0.9943933
1250,0.7920000000000003,0.2714914,0,0,0.97629046,1.2477819,0.0004997913,1.0,0.98,2.8450158,0.97629046
1255,0.7505000000000003,0.5246275,0,0,0.962045,1.4866725,0.0004997905,1.0,0.98,2.2873876,0.962045
1260,0.7932000000000003,0.6297377,0,0,0.9969499,1.6266875,0.0004997896,1.0,1.0,4.576191,0.9969499
1265,0.7938000000000005,0.5990786,0,0,0.99140006,1.5904787,0.0004997888,1.0,0.98,3.6925757,0.99140006
1270,0.8362000000000003,0.45235664,0,0,0.98492694,1.4372835,0.000499788,1.0,0.98,2.9934845,0.98492694
1275,0.7939000000000004,0.61466426,0,0,0.9998833,1.6145475,0.0004997871,0.96,0.94,7.3701024,0.9998833
1280,0.7512000000000002,0.49277142,0,0,0.9970437,1.4898151,0.0004997863,0.92,0.9,4.6065927,0.9970437
1285,0.6662000000000002,0.6543039,0,0,0.9865017,1.6408056,0.00049978547,0.92,0.88,1.9949523,0.9865017
1290,0.7079000000000001,0.23559609,0,0,0.9964478,1.2320439,0.0004997846,0.92,0.9,4.5767207,0.9964478
1295,0.7082,0.42356655,0,0,0.98553634,1.4091029,0.0004997838,0.92,0.9,2.7962475,0.98553634
1300,0.7921000000000002,0.4383554,0,0,0.99798983,1.4363452,0.00049978297,0.96,0.94,5.133589,0.99798983
1305,0.8773000000000004,0.47060493,0,0,0.9586945,1.4292995,0.0004997821,1.0,0.98,1.8989521,0.9586945
1310,0.9621000000000008,0.30386612,0,0,0.9943482,1.2982143,0.0004997813,1.0,1.0,4.2918754,0.9943482
1315,0.9627000000000008,0.3620236,0,0,0.8991061,1.2611296,0.00049978046,1.0,0.96,1.8225473,0.8991061
1320,0.8779000000000007,0.31081283,0,0,0.9636154,1.2744282,0.0004997796,1.0,0.82,2.952386,0.9636154
1325,0.7519000000000006,0.4047752,0,0,0.9163321,1.3211074,0.0004997788,1.0,0.7,3.2041752,0.9163321
1330,0.7074000000000003,0.57739437,0,0,0.8035906,1.380985,0.00049977796,0.98,0.58,1.575605,0.8035906
1335,0.6649,0.2403211,0,0,0.97381896,1.21414,0.0004997771,0.98,0.56,3.6566484,0.97381896
1340,0.6223,0.2985456,0,0,0.9937434,1.292289,0.0004997763,0.98,0.58,2.8558908,0.9937434
1345,0.7075,0.71541923,0,0,0.94488615,1.6603054,0.00049977546,0.98,0.72,1.9336329,0.94488615
1350,0.7915000000000003,1.1670418,0,0,0.987561,2.1546028,0.0004997746,0.98,0.84,3.6337209,0.987561
1355,0.8360000000000005,0.37080586,0,0,0.95827925,1.3290851,0.00049977377,1.0,0.96,2.14688,0.95827925
1360,0.8783000000000004,0.56733847,0,0,0.9985597,1.5658982,0.00049977296,1.0,0.98,6.1513677,0.9985597
1365,0.8784000000000006,0.2092984,0,0,0.9485781,1.1578765,0.0004997721,1.0,0.98,2.137902,0.9485781
1370,0.8784000000000005,0.38541234,0,0,0.86286604,1.2482784,0.00049977127,1.0,0.98,1.7424539,0.86286604
1375,0.8783000000000005,0.6022973,0,0,0.8852614,1.4875587,0.00049977045,1.0,0.96,1.8999681,0.8852614
1380,0.7083000000000004,0.594514,0,0,0.9198735,1.5143875,0.0004997696,1.0,0.86,2.1430488,0.9198735
1385,0.5798,0.4737238,0,0,0.8786241,1.3523479,0.00049976876,1.0,0.78,1.9812198,0.8786241
1390,0.49420000000000014,0.5667262,0,0,0.9871805,1.5539067,0.00049976795,1.0,0.76,3.1941247,0.9871805
1395,0.49439999999999984,0.5627487,0,0,0.98533696,1.5480857,0.0004997671,1.0,0.76,2.3357427,0.98533696
1400,0.5365999999999999,0.61246455,0,0,0.9666575,1.5791221,0.00049976626,1.0,0.78,2.3658743,0.9666575
1405,0.7066000000000001,0.97746676,0,0,0.99337566,1.9708424,0.00049976545,1.0,0.86,4.353869,0.99337566
1410,0.8347000000000004,0.43986022,0,0,0.9785857,1.418446,0.0004997646,1.0,0.94,2.9473689,0.9785857
1415,0.9205000000000007,0.6085161,0,0,0.9932909,1.601807,0.00049976376,1.0,0.98,3.8680775,0.9932909
1420,0.8784000000000011,0.46785614,0,0,0.9423286,1.4101847,0.00049976294,0.96,0.9,2.0180228,0.9423286
1425,0.8788000000000007,0.44680744,0,0,0.99550855,1.442316,0.00049976207,0.96,0.74,4.321604,0.99550855
1430,0.7939000000000006,0.39530042,0,0,0.9987466,1.394047,0.00049976126,0.96,0.7,5.3045583,0.9987466
1435,0.6674,1.1295315,0,0,0.95980895,2.0893404,0.00049976044,0.96,0.7,2.7288074,0.95980895
1440,0.7091,0.7460781,0,0,0.97827804,1.7243562,0.00049975957,0.96,0.7,3.3767161,0.97827804
1445,0.7089,0.8743113,0,0,0.9599703,1.8342817,0.00049975875,1.0,0.78,2.4511695,0.9599703
1450,0.7093,0.8263275,0,0,0.9902823,1.8166099,0.00049975794,1.0,0.9,3.3336542,0.9902823
1455,0.7942000000000004,0.60515434,0,0,0.9927763,1.5979307,0.00049975706,0.96,0.8,3.9649386,0.9927763
1460,0.9215000000000008,0.72904795,0,0,0.99631464,1.7253625,0.00049975625,0.96,0.78,4.2241273,0.99631464
1465,0.8796000000000006,0.7057632,0,0,0.9734951,1.6792583,0.00049975544,0.96,0.78,2.79973,0.9734951
1470,0.8794000000000005,1.35427,0,0,0.9023993,2.2566693,0.00049975456,0.96,0.72,1.9517041,0.9023993
1475,0.8788000000000005,0.41107744,0,0,0.9985306,1.4096081,0.00049975375,0.96,0.68,4.8478065,0.9985306
1480,0.8782000000000003,0.47836244,0,0,0.99866086,1.4770234,0.0004997529,1.0,0.66,4.7957067,0.99866086
