generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,right_up,right_down,kl_diversity,cosine_actions
1150,-0.30460000000000004,0.4270156,0,0,0.19999786,0.62701344,0.000499808,0.94,0.62,5.945152,0.9999893
1155,-0.5581999999999998,0.34955218,0,0,0.19999908,0.54955125,0.0004998071,0.98,0.52,6.063669,0.9999954
1160,-0.8117999999999994,0.4558596,0,0,0.1999989,0.6558585,0.0004998063,0.9,0.44,6.449745,0.9999945
1165,-0.9809999999999991,0.28680634,0,0,0.19999747,0.48680383,0.0004998055,0.7,0.28,4.7276754,0.99998736
1170,-0.980799999999999,0.23753473,0,0,0.1999985,0.43753323,0.0004998046,0.54,0.18,6.279211,0.9999925
1175,-0.6006999999999991,0.30293608,0,0,0.19999944,0.5029355,0.0004998038,0.54,0.36,2.942937,0.99999714
1180,-0.3899999999999998,0.66487175,0,0,0.19999377,0.86486554,0.000499803,0.46,0.4,3.8108716,0.9999689
1185,-0.4322999999999999,0.9786371,0,0,0.19999845,1.1786356,0.0004998021,0.36,0.3,5.042461,0.99999225
1190,-0.09410000000000007,0.8769404,0,0,0.19999771,1.0769382,0.0004998013,0.46,0.42,6.4800363,0.99998856
1195,-0.01060000000000007,0.53934884,0,0,0.19999956,0.7393484,0.0004998005,0.62,0.58,6.143518,0.99999774
1200,-0.09480000000000015,0.3529441,0,0,0.19999804,0.55294216,0.0004997996,0.54,0.5,5.582984,0.99999017
1205,0.11709999999999988,0.76895756,0,0,0.19999857,0.9689561,0.0004997988,0.44,0.44,4.640592,0.99999285
1210,0.41239999999999993,0.40848887,0,0,0.19999795,0.60848683,0.000499798,0.44,0.46,4.9850464,0.99998975
1215,0.2432,1.05306,0,0,0.19999759,1.2530576,0.0004997971,0.52,0.46,4.647883,0.99998796
1220,0.07510000000000003,0.6791446,0,0,0.19999154,0.87913615,0.0004997963,0.52,0.32,4.7527523,0.9999577
1225,-0.22080000000000005,0.61342406,0,0,0.19998404,0.81340814,0.0004997955,0.6,0.22,3.4841952,0.9999202
1230,-0.5184999999999998,0.64757186,0,0,0.19999948,0.8475714,0.0004997946,0.76,0.3,7.949864,0.9999974
1235,-0.8560999999999994,0.8576758,0,0,0.1999992,1.057675,0.0004997938,0.76,0.28,4.863749,0.99999595
1240,-1.0250999999999992,0.63649595,0,0,0.19998775,0.8364837,0.000499793,0.62,0.16,3.1485734,0.9999388
1245,-0.7718999999999993,0.35346204,0,0,0.199997,0.55345905,0.0004997921,0.48,0.18,5.035658,0.999985
1250,-0.6876999999999996,0.2890954,0,0,0.19999911,0.4890945,0.0004997913,0.48,0.3,7.4416695,0.9999955
1255,-0.8125999999999994,0.28182602,0,0,0.19998859,0.48181462,0.0004997905,0.48,0.2,5.9484763,0.99994296
1260,-0.8125999999999994,0.18949136,0,0,0.19999805,0.3894894,0.0004997896,0.56,0.2,6.6256757,0.9999902
1265,-0.7287999999999996,0.45114827,0,0,0.1999964,0.6511447,0.0004997888,0.52,0.22,5.2851486,0.999982
1270,-0.8973999999999991,0.21552637,0,0,0.19999819,0.41552454,0.000499788,0.46,0.16,4.432594,0.99999094
1275,-0.9815999999999991,0.6108829,0,0,0.19996803,0.8108509,0.0004997871,0.26,0.02,3.5164049,0.9998401
1280,-0.9815999999999991,0.3576366,0,0,0.19999887,0.5576355,0.0004997863,0.08,0.02,5.7463555,0.99999434
1285,-0.9815999999999993,0.1953828,0,0,0.19993101,0.3953138,0.00049978547,0.0,0.02,4.475705,0.999655
1290,-0.769599999999999,0.3742149,0,0,0.19999288,0.5742078,0.0004997846,0.08,0.06,6.476857,0.99996436
1295,-0.4313999999999992,0.40086955,0,0,0.19999495,0.6008645,0.0004997838,0.28,0.22,5.3582687,0.9999747
1300,-0.3469999999999998,0.5189817,0,0,0.19999464,0.7189763,0.00049978297,0.48,0.34,5.6085196,0.9999732
1305,-0.3470000000000001,0.6474998,0,0,0.19999479,0.8474946,0.0004997821,0.68,0.46,5.53838,0.9999739
1310,-0.3470000000000001,0.2722911,0,0,0.19998959,0.47228068,0.0004997813,0.88,0.46,5.462532,0.9999479
1315,-0.3891999999999999,0.3794586,0,0,0.19996957,0.5794282,0.00049978046,0.98,0.52,4.603166,0.9998479
1320,-0.7696999999999993,0.78011227,0,0,0.19999777,0.98011005,0.0004997796,0.78,0.36,5.726509,0.99998885
1325,-0.6852999999999994,0.5752393,0,0,0.1999994,0.7752387,0.0004997788,0.58,0.24,6.818529,0.999997
1330,-0.3047999999999999,0.6477648,0,0,0.19999461,0.8477594,0.00049977796,0.54,0.24,4.7535367,0.999973
1335,-0.05100000000000012,0.42692417,0,0,0.19999513,0.62691927,0.0004997771,0.54,0.44,4.809097,0.9999756
1340,0.11799999999999983,0.5037866,0,0,0.19997644,0.70376307,0.0004997763,0.52,0.46,3.3629808,0.9998822
1345,0.4139,0.29853636,0,0,0.19999039,0.49852675,0.00049977546,0.52,0.46,4.6790977,0.99995196
1350,0.6674999999999999,0.7105261,0,0,0.19999592,0.91052204,0.0004997746,0.52,0.46,5.636427,0.99997956
1355,0.7085999999999999,0.89130414,0,0,0.19998848,1.0912926,0.00049977377,0.36,0.34,4.897025,0.9999424
1360,0.8347,0.56623226,0,0,0.1999937,0.76622593,0.00049977296,0.16,0.14,6.491597,0.99996847
1365,0.8345000000000001,0.74632066,0,0,0.19999509,0.94631577,0.0004997721,0.0,0.0,6.4131284,0.99997544
1370,0.9189000000000004,0.763762,0,0,0.19997646,0.96373844,0.00049977127,0.0,0.0,6.5420327,0.9998823
1375,0.9187000000000005,0.70891964,0,0,0.1999727,0.90889233,0.00049977045,0.0,0.0,5.265649,0.9998635
1380,0.8770000000000004,0.6175753,0,0,0.19993734,0.81751263,0.0004997696,0.0,0.0,6.078731,0.9996867
1385,0.9193000000000002,0.38665065,0,0,0.19989844,0.5865491,0.00049976876,0.0,0.0,5.9707565,0.99949217
1390,0.9197000000000005,0.704661,0,0,0.1998395,0.9045005,0.00049976795,0.0,0.0,6.5879416,0.9991975
1395,0.9201000000000008,0.63975847,0,0,0.19997206,0.8397305,0.0004997671,0.0,0.0,6.315169,0.9998603
1400,0.9207000000000007,0.4712958,0,0,0.19978051,0.6710763,0.00049976626,0.0,0.0,5.7876225,0.99890256
1405,0.963800000000001,0.49615997,0,0,0.19966081,0.6958208,0.00049976545,0.0,0.0,5.922896,0.998304
1410,0.9642000000000008,0.76975936,0,0,0.19968668,0.96944606,0.0004997646,0.0,0.0,5.3295174,0.99843335
1415,0.9642000000000008,0.60010517,0,0,0.19983187,0.799937,0.00049976376,0.0,0.0,4.3302736,0.99915934
1420,0.9632000000000005,0.343168,0,0,0.19999556,0.54316354,0.00049976294,0.0,0.0,7.112337,0.9999778
1425,0.9632000000000006,0.2701598,0,0,0.19968258,0.46984237,0.00049976207,0.0,0.0,5.6452093,0.99841285
1430,0.9628000000000008,0.24437365,0,0,0.19981383,0.44418746,0.00049976126,0.0,0.0,5.6092987,0.9990691
1435,0.9626000000000008,0.07651686,0,0,0.19995469,0.27647156,0.00049976044,0.0,0.0,7.22603,0.99977344
1440,0.9624000000000008,0.17097263,0,0,0.19999777,0.3709704,0.00049975957,0.0,0.0,11.317333,0.9999888
1445,0.9630000000000006,0.018993894,0,0,0.19965139,0.21864529,0.00049975875,0.0,0.0,5.310752,0.9982569
1450,0.9624000000000005,0.15066226,0,0,0.19991527,0.35057753,0.00049975794,0.0,0.0,5.806002,0.9995764
1455,0.9628000000000005,0.16886286,0,0,0.19953568,0.36839855,0.00049975706,0.02,0.0,4.8327107,0.9976784
1460,0.9195000000000004,0.010214762,0,0,0.19993007,0.21014483,0.00049975625,0.02,0.0,6.7505007,0.99965036
1465,0.7912,0.29092404,0,0,0.19993535,0.4908594,0.00049975544,0.06,0.02,6.441566,0.9996767
1470,0.7907000000000001,0.06093546,0,0,0.19988967,0.26082513,0.00049975456,0.06,0.04,6.2061057,0.99944836
1475,0.7911000000000001,0.4815789,0,0,0.1998804,0.6814593,0.00049975375,0.08,0.04,6.779839,0.999402
1480,0.7905000000000001,0.45554867,0,0,0.19970202,0.65525067,0.0004997529,0.08,0.06,5.689474,0.9985101
1485,0.8338000000000002,0.13111505,0,0,0.19992642,0.33104146,0.00049975206,0.1,0.06,5.8789253,0.9996321
1490,0.9621000000000005,0.1585613,0,0,0.19998996,0.35855126,0.00049975124,0.1,0.04,8.214033,0.9999498
1495,0.9626000000000006,0.14573784,0,0,0.1999158,0.34565365,0.0004997504,0.12,0.02,7.2217793,0.99957895
1500,0.9624000000000005,1.7847736,0,0,0.19982827,1.9846019,0.00049974956,0.1,0.02,5.8221107,0.99914134
1505,0.9630000000000009,0.5353401,0,0,0.1997009,0.73504096,0.00049974874,0.1,0.0,6.5178666,0.9985045
1510,0.9634000000000009,0.7295444,0,0,0.19996949,0.9295139,0.00049974787,0.08,0.0,6.62021,0.9998474
1515,0.9632000000000006,0.34357342,0,0,0.1995455,0.54311895,0.00049974705,0.04,0.0,5.0486994,0.9977275
1520,0.9211000000000006,0.7866236,0,0,0.19996703,0.9865906,0.00049974624,0.02,0.0,6.3237,0.99983513
1525,0.9213000000000006,0.42708766,0,0,0.19937573,0.6264634,0.00049974537,0.02,0.0,3.1585574,0.9968786
1530,0.9209000000000006,0.06358243,0,0,0.19987653,0.26345897,0.0004997446,0.0,0.02,4.6110454,0.9993826
1535,0.9208000000000007,0.23830633,0,0,0.19994076,0.43824708,0.00049974374,0.0,0.02,5.087436,0.99970376
1540,0.9214000000000009,0.3644696,0,0,0.19989417,0.5643638,0.0004997429,0.0,0.02,6.13194,0.99947083
1545,0.9633000000000008,0.29496604,0,0,0.19997965,0.4949457,0.0004997421,0.0,0.02,7.3961735,0.9998982
1550,0.9631000000000007,0.40367946,0,0,0.1999378,0.60361725,0.00049974123,0.0,0.04,6.9770274,0.999689
1555,0.9631000000000007,0.35552236,0,0,0.19998299,0.55550534,0.0004997404,0.0,0.02,8.026751,0.9999149
1560,0.9630000000000006,0.53728545,0,0,0.19992934,0.7372148,0.0004997396,0.0,0.02,6.1871,0.9996467
1565,0.963000000000001,0.1040561,0,0,0.19978307,0.30383918,0.00049973873,0.0,0.02,5.162305,0.9989153
1570,0.9630000000000006,0.20170003,0,0,0.19956331,0.40126336,0.0004997379,0.0,0.02,5.1403255,0.99781656
1575,0.9629000000000006,0.15182185,0,0,0.19996922,0.35179108,0.0004997371,0.0,0.0,7.103893,0.9998461
1580,0.9633000000000009,0.016166786,0,0,0.1998112,0.215978,0.0004997362,0.0,0.0,4.633904,0.99905604
1585,0.9631000000000006,0.0275987,0,0,0.19995433,0.22755302,0.0004997354,0.0,0.02,7.1656384,0.99977165
1590,0.9623000000000005,0.029564459,0,0,0.19991368,0.22947814,0.0004997346,0.0,0.02,5.6678195,0.9995684
1595,0.9615000000000002,0.04927639,0,0,0.19989124,0.24916762,0.0004997337,0.0,0.04,6.1724935,0.99945617
1600,0.9612000000000003,0.03488812,0,0,0.19993323,0.23482135,0.0004997329,0.0,0.04,5.5671353,0.99966615
1605,0.9608000000000004,0.04873417,0,0,0.1998316,0.24856578,0.0004997321,0.0,0.04,4.905312,0.999158
1610,0.6228000000000005,0.8112159,0,0,0.19989236,1.0111083,0.0004997312,0.0,0.02,5.863975,0.99946177
1615,0.24170000000000016,1.0579109,0,0,0.19934992,1.2572608,0.0004997304,0.0,0.02,6.1515355,0.99674964
1620,-0.17989999999999998,2.0698392,0,0,0.19926575,2.269105,0.0004997296,0.0,0.0,5.9807887,0.9963287
1625,-0.2652,1.3692503,0,0,0.19878644,1.5680368,0.0004997287,0.0,0.0,5.636627,0.9939322
1630,-0.26519999999999977,1.0113611,0,0,0.19886546,1.2102265,0.0004997279,0.0,0.0,5.053693,0.9943273
1635,0.07340000000000005,1.7757906,0,0,0.19972442,1.975515,0.0004997271,0.0,0.0,5.567665,0.99862206
1640,0.4546999999999998,1.1560974,0,0,0.19882043,1.3549179,0.0004997262,0.0,0.0,4.7033715,0.9941021
1645,0.8754000000000004,1.3090603,0,0,0.19972308,1.5087835,0.0004997254,0.02,0.02,5.915542,0.9986154
1650,0.9611000000000004,0.88888794,0,0,0.19895892,1.0878469,0.0004997246,0.02,0.02,5.809767,0.99479455
1655,0.9615000000000008,0.68855786,0,0,0.19994383,0.8885017,0.0004997237,0.02,0.02,5.6938124,0.99971914
1660,0.9615000000000009,1.1725968,0,0,0.19919161,1.3717884,0.0004997229,0.02,0.02,4.4388757,0.9959581
1665,0.9615000000000008,1.1580442,0,0,0.19957311,1.3576174,0.0004997221,0.02,0.04,5.150752,0.99786556
1670,0.9636000000000009,0.60877395,0,0,0.19966413,0.80843806,0.0004997212,0.0,0.02,4.923026,0.99832064
1675,0.9636000000000007,0.50638455,0,0,0.19943236,0.7058169,0.0004997204,0.0,0.02,4.3722224,0.9971618
1680,0.9626000000000005,0.82339996,0,0,0.19954102,1.022941,0.0004997196,0.0,0.04,4.5925336,0.9977051
1685,0.9626000000000008,0.7654189,0,0,0.19943655,0.96485543,0.0004997187,0.0,0.04,4.6288743,0.9971827
1690,0.9626000000000006,1.2542298,0,0,0.19982591,1.4540557,0.0004997179,0.0,0.04,6.1891294,0.99912953
1695,0.9622000000000004,0.46031034,0,0,0.19941567,0.659726,0.0004997171,0.0,0.06,3.9166868,0.9970783
1700,0.9624000000000005,0.8614663,0,0,0.19926587,1.0607321,0.0004997162,0.0,0.06,4.759045,0.9963293
1705,0.9628000000000004,0.46211883,0,0,0.19956808,0.6616869,0.0004997154,0.0,0.04,5.4388437,0.9978404
1710,0.9622000000000006,0.5740018,0,0,0.19920981,0.7732116,0.0004997146,0.0,0.06,4.7512126,0.99604905
1715,0.9628000000000008,0.3562526,0,0,0.19975492,0.5560075,0.0004997137,0.0,0.04,5.1783485,0.9987746
1720,0.9630000000000009,0.087979674,0,0,0.19966672,0.2876464,0.0004997129,0.0,0.02,4.822773,0.9983336
1725,0.9632000000000008,0.120780036,0,0,0.19997959,0.32075962,0.00049971207,0.0,0.02,6.1347394,0.9998979
1730,0.9634000000000007,0.053347666,0,0,0.19989151,0.25323918,0.0004997112,0.0,0.02,5.3650093,0.99945754
1735,0.9638000000000008,0.06091014,0,0,0.1999081,0.26081824,0.0004997104,0.0,0.02,6.356168,0.99954045
1740,0.9626000000000006,0.09376083,0,0,0.19989899,0.2936598,0.00049970957,0.0,0.06,6.5174637,0.9994949
1745,0.9626000000000008,0.05259419,0,0,0.19984029,0.2524345,0.0004997087,0.0,0.08,6.154391,0.9992014
1750,0.9616000000000006,0.07329943,0,0,0.19960961,0.27290905,0.0004997079,0.0,0.1,4.504956,0.998048
1755,0.9616000000000006,0.04165638,0,0,0.19984739,0.24150376,0.00049970706,0.0,0.1,5.9531403,0.99923694
1760,0.9614000000000006,0.022730824,0,0,0.199879,0.22260983,0.0004997062,0.0,0.1,5.752635,0.999395
1765,0.9624000000000007,0.15516557,0,0,0.19994403,0.3551096,0.0004997054,0.0,0.06,6.8385615,0.99972016
1770,0.9203000000000009,0.015844546,0,0,0.1998212,0.21566576,0.00049970456,0.0,0.06,5.289948,0.999106
1775,0.9209000000000006,0.043289132,0,0,0.19998372,0.24327284,0.0004997037,0.0,0.06,7.967248,0.9999186
1780,0.9205000000000002,0.19745399,0,0,0.19979519,0.39724916,0.0004997029,0.0,0.08,5.685575,0.99897593
1785,0.9201000000000001,0.0072094845,0,0,0.19980516,0.20701464,0.00049970206,0.0,0.08,5.870789,0.99902576
1790,0.9189000000000002,0.08696565,0,0,0.19996774,0.2869334,0.0004997012,0.0,0.12,6.8375616,0.9998387
1795,0.9606000000000005,0.027193516,0,0,0.19997184,0.22716536,0.00049970037,0.0,0.1,6.6672297,0.9998592
1800,0.9604000000000006,1.3067036,0,0,0.19992554,1.5066291,0.00049969956,0.0,0.12,7.1718264,0.9996277
1805,0.9608000000000007,0.5089292,0,0,0.19995385,0.70888305,0.0004996987,0.0,0.1,4.7316136,0.9997693
1810,0.9614000000000008,0.1612231,0,0,0.19995597,0.36117905,0.00049969787,0.0,0.08,6.0438504,0.9997798
1815,0.8359000000000009,0.06276087,0,0,0.199905,0.26266587,0.000499697,0.0,0.06,4.070681,0.99952495
1820,0.4550000000000004,0.84512603,0,0,0.19999027,1.0451163,0.0004996962,0.0,0.22,5.917486,0.99995136
1825,0.15400000000000014,1.4773645,0,0,0.19998188,1.6773465,0.00049969536,0.02,0.36,7.513939,0.9999094
1830,-0.057100000000000116,1.5509493,0,0,0.19985175,1.7508011,0.0004996945,0.02,0.42,3.701911,0.99925876
1835,-0.09980000000000004,1.1086671,0,0,0.19991729,1.3085845,0.0004996937,0.02,0.42,4.7008877,0.9995864
1840,-0.23009999999999997,1.2509767,0,0,0.19993654,1.4509132,0.00049969286,0.02,0.46,3.6475713,0.99968266
1845,0.10729999999999995,0.92653173,0,0,0.19998662,1.1265184,0.000499692,0.02,0.3,6.616019,0.99993306
1850,0.3666,1.3504006,0,0,0.19947536,1.549876,0.0004996912,0.0,0.12,4.5285487,0.9973768
1855,0.5341999999999998,1.3478802,0,0,0.19998105,1.5478613,0.00049969036,0.0,0.1,7.4004555,0.9999052
1860,0.5758999999999999,1.0728855,0,0,0.19989307,1.2727786,0.00049968954,0.0,0.28,5.1923428,0.99946535
1865,0.7904000000000002,1.4978843,0,0,0.19951482,1.6973991,0.00049968873,0.04,0.38,3.650828,0.9975741
1870,0.7906000000000002,1.6219342,0,0,0.19977716,1.8217113,0.00049968786,0.08,0.48,4.4668927,0.99888575
1875,0.8323000000000005,1.7438569,0,0,0.19991112,1.943768,0.00049968704,0.1,0.58,5.577935,0.9995556
1880,0.8756000000000005,0.690551,0,0,0.19951479,0.8900658,0.0004996862,0.1,0.68,3.7618108,0.9975739
1885,0.8768000000000007,1.102688,0,0,0.19983485,1.3025228,0.00049968535,0.2,0.7,3.2074165,0.99917424
1890,0.9191000000000008,1.2306587,0,0,0.19922112,1.4298798,0.00049968454,0.3,0.74,1.5643965,0.99610555
1895,0.9626000000000008,1.7865994,0,0,0.19984117,1.9864405,0.0004996837,0.3,0.84,4.5333924,0.9992058
1900,0.9634000000000009,1.1368711,0,0,0.19936259,1.3362337,0.00049968285,0.28,0.94,3.7512927,0.99681294
1905,0.9632000000000008,2.3940742,0,0,0.19970901,2.5937831,0.00049968204,0.28,0.96,4.0268106,0.99854505
1910,0.9630000000000006,0.54415953,0,0,0.19989948,0.744059,0.0004996812,0.2,0.96,4.3535376,0.99949735
1915,0.9630000000000009,0.87967265,0,0,0.1999107,1.0795834,0.00049968035,0.08,0.96,4.368906,0.9995535
1920,0.9632000000000008,0.7945473,0,0,0.1999849,0.9945322,0.00049967953,0.04,0.94,6.5403805,0.9999245
1925,0.9628000000000008,0.61413795,0,0,0.19984911,0.8139871,0.0004996787,0.08,0.94,4.5341763,0.9992455
1930,0.9634000000000007,0.50993156,0,0,0.1999783,0.70990986,0.00049967784,0.26,0.98,6.100695,0.9998915
1935,0.9209000000000006,0.35082075,0,0,0.19996637,0.5507871,0.00049967703,0.42,0.98,5.7001953,0.99983186
1940,0.9209000000000006,1.2417581,0,0,0.19995458,1.4417127,0.0004996762,0.44,0.98,5.5157976,0.9997729
1945,0.9211000000000007,0.2615868,0,0,0.19997649,0.4615633,0.00049967534,0.62,1.0,6.081698,0.99988246
1950,0.9203000000000007,0.6160322,0,0,0.1999566,0.8159888,0.0004996745,0.76,0.98,5.0621395,0.999783
1955,0.9203000000000006,0.71469575,0,0,0.19998367,0.9146794,0.0004996737,0.64,0.84,6.46692,0.99991834
1960,0.9624000000000007,0.35295308,0,0,0.19999123,0.5529443,0.00049967284,0.46,0.64,7.15811,0.99995613
1965,0.9618000000000007,0.47975385,0,0,0.19998871,0.6797426,0.000499672,0.44,0.46,6.828385,0.99994355
1970,0.9616000000000006,0.10597134,0,0,0.1999497,0.30592102,0.0004996712,0.28,0.28,5.4821825,0.99974847
1975,0.9622000000000006,0.14564092,0,0,0.19999364,0.34563458,0.00049967034,0.12,0.12,7.0906425,0.9999682
1980,0.9618000000000007,0.47690228,0,0,0.19998209,0.67688435,0.0004996695,0.06,0.06,6.328894,0.9999105
1985,0.9616000000000006,0.15811816,0,0,0.19992535,0.3580435,0.0004996687,0.06,0.06,5.361,0.99962676
1990,0.9618000000000007,0.3112983,0,0,0.19986033,0.51115865,0.00049966783,0.04,0.04,4.5265846,0.9993017
1995,0.9612000000000003,0.18273503,0,0,0.19996397,0.382699,0.000499667,0.02,0.08,4.972275,0.9998199
2000,0.9614000000000005,0.24564293,0,0,0.19997735,0.4456203,0.0004996662,0.08,0.24,6.4723,0.99988675
2005,0.9620000000000009,0.07981332,0,0,0.19998594,0.27979925,0.00049966533,0.18,0.44,6.4003544,0.99992967
2010,0.962800000000001,0.17071441,0,0,0.19997166,0.37068605,0.0004996645,0.36,0.64,5.88242,0.99985826
2015,0.9632000000000009,0.050397594,0,0,0.19987336,0.25027096,0.0004996637,0.56,0.84,4.2561746,0.99936676
2020,0.9638000000000007,0.039905667,0,0,0.19998887,0.23989454,0.0004996628,0.74,0.98,7.134812,0.9999443
2025,0.9636000000000007,0.20000762,0,0,0.19996262,0.39997023,0.000499662,0.86,1.0,6.0906515,0.9998131
2030,0.8765000000000004,0.16505729,0,0,0.19994926,0.36500657,0.0004996612,0.96,0.96,5.427464,0.9997463
2035,0.8300000000000003,0.55066127,0,0,0.19999388,0.7506552,0.0004996603,0.96,0.92,7.44289,0.99996936
2040,0.8302000000000004,0.2558779,0,0,0.1999836,0.4558615,0.0004996595,0.92,0.9,6.207642,0.999918
2045,0.7452000000000001,0.10741505,0,0,0.19996886,0.3073839,0.0004996587,0.94,0.86,5.77654,0.9998443
2050,0.7454000000000002,0.21795925,0,0,0.1999747,0.41793394,0.0004996578,0.94,0.86,5.766833,0.9998735
2055,0.8319000000000003,0.34100604,0,0,0.19995609,0.5409621,0.000499657,0.88,0.9,4.294293,0.9997804
2060,0.8772000000000003,0.35930336,0,0,0.19991605,0.5592194,0.0004996562,0.7,0.74,3.804775,0.99958026
2065,0.8768000000000004,0.3343845,0,0,0.1999526,0.5343371,0.0004996553,0.54,0.58,5.29238,0.999763
2070,0.9595999999999998,0.37371105,0,0,0.19996884,0.5736799,0.0004996545,0.36,0.6,6.229764,0.9998442
2075,0.9563999999999997,0.38958764,0,0,0.19996224,0.5895499,0.0004996537,0.2,0.6,5.454017,0.9998112
2080,0.9553999999999995,0.17385371,0,0,0.19992118,0.3737749,0.0004996528,0.06,0.6,5.175317,0.99960583
2085,0.955,0.613485,0,0,0.19991238,0.81339735,0.000499652,0.06,0.8,5.0766764,0.9995619
2090,0.9548000000000004,0.39534783,0,0,0.19995527,0.5953031,0.0004996512,0.06,0.9,6.1108947,0.99977636
2095,0.9564000000000005,0.41909376,0,0,0.19997752,0.61907125,0.0004996503,0.04,0.8,6.0125756,0.9998876
2100,0.9596000000000005,0.40567374,0,0,0.19992633,0.60560006,0.0004996495,0.0,0.78,5.4278703,0.99963164
2105,0.9603000000000006,0.35171783,0,0,0.19991873,0.5516366,0.0004996487,0.02,0.62,4.234374,0.9995937
2110,0.9615000000000006,0.56815314,0,0,0.19995628,0.76810944,0.0004996478,0.02,0.42,3.9748669,0.99978137
2115,0.9196000000000006,0.21850714,0,0,0.19996417,0.4184713,0.000499647,0.04,0.32,5.2816343,0.9998208
2120,0.8765000000000005,0.46489087,0,0,0.19993228,0.6648232,0.0004996462,0.06,0.3,3.7152448,0.9996614
2125,0.7496000000000004,1.1099546,0,0,0.19998817,1.3099427,0.00049964536,0.06,0.2,6.0264864,0.9999409
2130,0.7476999999999998,0.47336578,0,0,0.19996646,0.6733322,0.0004996445,0.18,0.36,5.13769,0.9998323
2135,0.7464999999999996,0.22677547,0,0,0.19998462,0.42676008,0.0004996437,0.26,0.52,6.664237,0.9999231
2140,0.7884,0.71454066,0,0,0.19999702,0.91453767,0.00049964286,0.24,0.5,7.6517076,0.9999851
2145,0.8321000000000002,0.50564456,0,0,0.19999631,0.70564085,0.000499642,0.22,0.44,7.9391084,0.9999815
2150,0.9588000000000005,0.60734564,0,0,0.19996569,0.8073113,0.0004996412,0.22,0.36,4.94013,0.9998284
2155,0.9606000000000003,0.08848128,0,0,0.19997199,0.28845328,0.00049964036,0.08,0.16,6.1332016,0.9998599
2160,0.9620000000000006,0.36137405,0,0,0.1999965,0.56137055,0.0004996395,0.0,0.02,7.405148,0.9999825
2165,0.8754000000000006,0.48535967,0,0,0.19997752,0.6853372,0.00049963867,0.0,0.06,6.3788586,0.9998876
2170,0.5771000000000002,0.9943428,0,0,0.19997284,1.1943157,0.00049963786,0.0,0.08,6.480969,0.99986416
2175,0.23730000000000015,1.0066276,0,0,0.1999958,1.2066233,0.000499637,0.02,0.14,8.32813,0.999979
2180,-0.058000000000000045,1.1174891,0,0,0.19995181,1.3174409,0.00049963617,0.02,0.16,5.4051137,0.9997591
2185,-0.05900000000000006,1.2251501,0,0,0.19994734,1.4250975,0.00049963535,0.02,0.16,6.4259944,0.99973667
2190,0.02799999999999998,1.1792905,0,0,0.19998492,1.3792754,0.0004996345,0.02,0.12,8.129269,0.9999246
2195,0.32609999999999995,0.7574224,0,0,0.19997638,0.9573988,0.00049963366,0.02,0.1,6.898233,0.9998819
2200,0.6642999999999997,0.8824169,0,0,0.19995107,1.082368,0.00049963285,0.02,0.14,5.0701284,0.9997553
2205,0.9606000000000003,0.78008556,0,0,0.19997874,0.9800643,0.000499632,0.02,0.12,5.7741613,0.99989367
2210,0.9610000000000005,0.43552852,0,0,0.19996521,0.63549376,0.00049963116,0.02,0.1,5.9646645,0.999826
2215,0.9602000000000005,0.8894799,0,0,0.19996253,1.0894424,0.00049963035,0.06,0.14,7.5803356,0.9998126
2220,0.9584000000000005,0.44026142,0,0,0.19994436,0.6402058,0.0004996295,0.06,0.24,4.325759,0.9997218
2225,0.9566000000000001,0.57522464,0,0,0.19998495,0.7752096,0.00049962866,0.06,0.34,5.5467033,0.9999248
2230,0.9540000000000005,1.1964904,0,0,0.19997,1.3964604,0.00049962784,0.06,0.44,5.2547073,0.99985003
2235,0.9546000000000009,0.79567486,0,0,0.19994064,0.9956155,0.00049962697,0.06,0.44,5.4929056,0.99970317
2240,0.9546000000000008,0.822031,0,0,0.1997478,1.0217788,0.00049962616,0.02,0.48,5.0809894,0.998739
2245,0.9546000000000003,1.1202707,0,0,0.19976607,1.3200368,0.00049962534,0.02,0.48,3.7773426,0.9988303
2250,0.9574000000000004,0.5763279,0,0,0.1998846,0.7762125,0.00049962447,0.0,0.3,3.2742617,0.99942297
2255,0.9562000000000002,0.78336835,0,0,0.19997652,0.98334485,0.00049962365,0.02,0.36,5.9532776,0.9998826
2260,0.9521999999999999,0.72132945,0,0,0.19999063,0.9213201,0.00049962284,0.18,0.54,7.7060747,0.99995315
2265,0.9490000000000002,1.1176783,0,0,0.19978784,1.3174661,0.00049962196,0.36,0.66,3.8307104,0.99893916
2270,0.9470000000000002,0.6461852,0,0,0.19987476,0.84606,0.00049962115,0.4,0.76,4.554753,0.9993738
2275,0.9432,0.68394196,0,0,0.19995026,0.88389224,0.00049962034,0.4,0.92,5.50141,0.99975127
2280,0.9444000000000004,0.11001304,0,0,0.19994222,0.30995524,0.00049961946,0.4,0.86,4.915012,0.99971104
2285,0.9482000000000008,0.112593904,0,0,0.1999324,0.3125263,0.00049961865,0.24,0.68,5.2346053,0.999662
2290,0.9490000000000006,0.12603751,0,0,0.19999407,0.32603157,0.00049961783,0.08,0.62,7.368401,0.9999703
2295,0.9486000000000003,0.19359568,0,0,0.19998792,0.3935836,0.00049961696,0.04,0.6,5.8993864,0.99993956
2300,0.9528000000000008,0.06923474,0,0,0.19996797,0.2692027,0.00049961614,0.06,0.44,6.2973514,0.9998398
